X;Y;Attack1;Attack2;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-2.38942;-3.945051;1;0;0;0;0;0;-4.215771;-3.092762;0;Shoot
-2.38942;-3.945051;1;0;0;0;0;0;-4.225051;-3.095387;0;Shoot
-2.38942;-3.945051;1;0;0;0;0;0;-4.234331;-3.101936;0;Shoot
-2.38942;-3.945051;1;0;0;0;0;0;-4.24361;-3.112409;0;Shoot
-2.38942;-3.945051;1;0;0;0;0;0;-4.25289;-3.126805;0;Shoot
-2.41785;-3.945051;1;0;0;0;0;0;-4.263778;-3.13443;0;Shoot
-2.446281;-3.945051;1;0;0;0;0;0;-4.274666;-3.145979;0;Shoot
-2.474711;-3.945051;1;0;0;0;0;0;-4.285554;-3.161452;0;Shoot
-2.503142;-3.945051;1;0;0;0;0;0;-4.296443;-3.180849;0;Shoot
-2.531572;-3.945051;1;0;0;0;0;0;-4.307331;-3.20417;0;Shoot
-2.531572;-3.945051;0;0;0;0;0;0;-4.307331;-3.20417;0;Shoot
-2.560003;-3.945051;0;1;0;0;0;0;-4.326218;-3.247148;0;Shoot
-2.588433;-3.945051;0;1;0;0;0;0;-4.345105;-3.29405;0;Shoot
-2.616863;-3.945051;0;1;0;0;0;0;-4.363992;-3.344877;0;Shoot
-2.645294;-3.945051;0;1;0;0;0;0;-4.382879;-3.399627;0;Shoot
-2.673724;-3.945051;0;1;0;0;0;0;-4.401766;-3.458301;0;Shoot
-2.702155;-3.945051;0;1;0;0;0;0;-4.423285;-3.515301;0;Shoot
-2.730585;-3.945051;0;1;0;0;0;0;-4.444805;-3.576225;0;Shoot
-2.759016;-3.945051;0;1;0;0;0;0;-4.466325;-3.641073;0;Shoot
-2.787446;-3.945051;0;1;0;0;0;0;-4.487844;-3.709845;0;Shoot
-2.815877;-3.945051;0;1;0;0;0;0;-4.509364;-3.782541;0;Shoot
-2.844307;-3.945051;0;1;0;0;0;0;-4.527079;-3.853758;0;Shoot
-2.872738;-3.945051;0;1;0;0;0;0;-4.544793;-3.928899;0;Shoot
-2.901168;-3.945051;0;1;0;0;0;0;-4.562508;-4.007964;0;Shoot
-2.929599;-3.945051;0;1;0;0;0;0;-4.580222;-3.926145;0;Shoot
-2.958029;-3.945051;0;1;0;0;0;0;-4.597937;-3.84825;0;Shoot
-2.986459;-3.945051;0;1;0;0;0;0;-4.603255;-3.781149;0;Shoot
-3.01489;-3.945051;0;1;0;0;0;0;-4.608574;-3.717972;0;Shoot
-3.01489;-3.945051;0;0;0;0;0;0;-4.608574;-3.717972;0;Shoot
-3.04332;-3.945051;0;0;0;0;0;0;-4.613893;-3.658719;0;Shoot
-3.071751;-3.945051;0;0;0;0;0;0;-4.619211;-3.60339;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.62453;-3.551986;0;Shoot
-3.128612;-3.945051;0;0;0;0;0;0;-4.623795;-3.504981;0;Shoot
-3.157042;-3.945051;0;0;0;0;0;0;-4.623059;-3.4619;0;Shoot
-3.185473;-3.945051;0;0;0;0;0;0;-4.622324;-3.422743;0;Shoot
-3.213903;-3.945051;1;0;0;0;0;0;-4.621589;-3.38751;0;Shoot
-3.242334;-3.945051;1;0;0;0;0;0;-4.620853;-3.356201;0;Shoot
-3.270764;-3.945051;1;0;0;0;0;0;-4.630477;-3.330106;0;Shoot
-3.299195;-3.945051;1;0;0;0;0;0;-4.640101;-3.307934;0;Shoot
-3.327625;-3.945051;1;0;0;0;0;0;-4.649725;-3.289686;0;Shoot
-3.356055;-3.945051;1;0;0;0;0;0;-4.659349;-3.275362;0;Shoot
-3.384486;-3.945051;1;0;0;0;0;0;-4.668973;-3.264962;0;Shoot
-3.412916;-3.945051;1;0;0;0;0;0;-4.67601;-3.252893;0;Shoot
-3.441347;-3.945051;1;0;0;0;0;0;-4.683047;-3.244747;0;Shoot
-3.441347;-3.945051;1;0;0;0;0;0;-4.690084;-3.240526;0;Shoot
-3.441347;-3.945051;1;0;0;0;0;0;-4.69712;-3.240228;0;Shoot
-3.441347;-3.945051;1;0;0;0;0;0;-4.704157;-3.243855;0;Shoot
-3.441347;-3.945051;1;0;0;0;0;0;-4.711255;-3.26224;0;Shoot
-3.441347;-3.945051;1;0;0;0;0;0;-4.718352;-3.284549;0;Shoot
-3.412916;-3.945051;1;0;0;0;0;0;-4.72545;-3.310783;0;Shoot
-3.384486;-3.945051;1;0;0;0;0;0;-4.732548;-3.34094;0;Shoot
-3.356055;-3.945051;1;0;0;0;0;0;-4.739645;-3.375022;0;Shoot
-3.356055;-3.945051;0;0;0;0;0;0;-4.739645;-3.375022;0;Shoot
-3.327625;-3.945051;0;0;0;0;0;0;-4.753129;-3.409115;0;Shoot
-3.327625;-3.945051;0;0;0;0;0;0;-4.766613;-3.447132;0;Shoot
-3.327625;-3.945051;0;0;0;0;0;0;-4.780096;-3.489073;0;Shoot
-3.327625;-3.945051;0;0;0;0;0;0;-4.79358;-3.534939;0;Shoot
-3.327625;-3.945051;0;0;0;0;0;0;-4.807063;-3.584728;0;Shoot
-3.356055;-3.945051;0;0;0;0;0;0;-4.813732;-3.635242;0;Shoot
-3.384486;-3.945051;0;0;0;0;0;0;-4.8204;-3.689679;0;Shoot
-3.412916;-3.945051;0;0;0;0;0;0;-4.827069;-3.748041;0;Shoot
-3.441347;-3.945051;0;0;0;0;0;0;-4.833737;-3.810327;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.840406;-3.876537;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.852982;-3.946167;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.865558;-3.870609;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.878134;-3.798975;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.89071;-3.731265;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.903286;-3.667479;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.92053;-3.598786;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.937774;-3.534016;0;Shoot
-3.469777;-3.945051;0;0;0;0;0;0;-4.955018;-3.47317;0;Shoot
-3.441347;-3.945051;0;0;0;0;0;0;-4.972262;-3.416249;0;Shoot
-3.412916;-3.945051;0;0;0;0;0;0;-4.989506;-3.363251;0;Shoot
-3.384486;-3.945051;0;0;0;0;0;0;-4.989605;-3.321267;0;Shoot
-3.356055;-3.945051;0;0;0;0;0;0;-4.989705;-3.283207;0;Shoot
-3.327625;-3.945051;0;0;0;0;0;0;-4.989805;-3.249072;0;Shoot
-3.299195;-3.945051;0;0;0;0;0;0;-4.989904;-3.21886;0;Shoot
-3.270764;-3.945051;0;0;0;0;0;0;-4.990004;-3.192572;0;Shoot
-3.242334;-3.945051;0;0;0;0;0;0;-4.998328;-3.164243;0;Shoot
-3.213903;-3.945051;0;0;0;0;0;0;-5.006651;-3.139838;0;Shoot
-3.185473;-3.945051;0;0;0;0;0;0;-5.014975;-3.119357;0;Shoot
-3.157042;-3.945051;0;0;0;0;0;0;-5.023299;-3.1028;0;Shoot
-3.128612;-3.945051;0;0;0;0;0;0;-5.031622;-3.090167;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-5.03263;-3.095632;0;Shoot
-3.071751;-3.945051;0;0;0;0;0;0;-5.033638;-3.105022;0;Shoot
-3.04332;-3.945051;0;0;0;0;0;0;-5.034645;-3.118335;0;Shoot
-3.01489;-3.945051;0;0;0;0;0;0;-5.035653;-3.135573;0;Shoot
-2.986459;-3.945051;0;0;0;0;0;0;-5.03666;-3.156735;0;Shoot
-2.958029;-3.945051;0;0;0;0;0;0;-5.053166;-3.174593;0;Shoot
-2.929599;-3.945051;0;0;0;0;0;0;-5.069672;-3.196375;0;Shoot
-2.901168;-3.945051;0;0;0;0;0;0;-5.086177;-3.222081;0;Shoot
-2.872738;-3.945051;0;0;0;0;0;0;-5.102683;-3.251711;0;Shoot
-2.844307;-3.945051;0;0;0;0;0;0;-5.121948;-3.285507;0;Shoot
-2.815877;-3.945051;0;0;0;0;0;0;-5.130871;-3.328479;0;Shoot
-2.787446;-3.945051;0;0;0;0;0;0;-5.139794;-3.375375;0;Shoot
-2.787446;-3.945051;0;0;0;0;0;0;-5.148717;-3.426194;0;Shoot
-2.787446;-3.945051;0;0;0;0;0;0;-5.15764;-3.480938;0;Shoot
-2.787446;-3.945051;0;0;0;0;0;0;-5.166563;-3.539606;0;Shoot
-2.787446;-3.945051;0;0;0;0;0;0;-5.179991;-3.597512;0;Shoot
-2.787446;-3.945051;0;0;0;0;0;0;-5.193419;-3.659342;0;Shoot
-2.815877;-3.945051;0;0;0;0;0;0;-5.206846;-3.725096;0;Shoot
-2.844307;-3.945051;0;0;0;0;0;0;-5.201009;-3.787068;0;Shoot
-2.872738;-3.945051;0;0;0;0;0;0;-5.195172;-3.852964;0;Shoot
-2.901168;-3.945051;0;0;0;0;0;0;-5.183617;-3.921794;0;Shoot
-2.929599;-3.945051;0;0;0;0;0;0;-5.172061;-3.994548;0;Shoot
-2.929599;-3.945051;0;0;0;0;0;0;-5.172061;-3.994548;0;Shoot
-2.958029;-3.945051;0;0;0;0;0;0;-5.080505;-3.96937;0;Shoot
-2.986459;-3.945051;0;0;0;0;0;0;-4.98895;-3.958489;0;Shoot
-3.01489;-3.945051;0;0;0;0;0;0;-4.898103;-3.956406;0;Shoot
-3.04332;-3.945051;0;0;0;0;0;0;-4.815564;-3.950522;0;Shoot
-3.071751;-3.945051;0;0;0;0;0;0;-4.734595;-3.944826;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.653626;-3.943053;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.572658;-3.945204;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.491689;-3.95128;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.396446;-3.959974;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.309052;-3.952333;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.223227;-3.945332;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.137402;-3.942254;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-4.051577;-3.943101;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-3.983104;-3.949575;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-3.916201;-3.954794;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-3.850868;-3.95713;0;Shoot
-3.100181;-3.945051;0;0;0;0;0;0;-3.787105;-3.956854;0;Shoot
-3.071751;-3.945051;0;0;0;0;0;0;-3.724911;-3.956713;0;Shoot
-3.04332;-3.945051;0;0;0;0;0;0;-3.663223;-3.954608;0;Shoot
-3.01489;-3.945051;0;0;0;0;0;0;-3.603104;-3.952924;0;Shoot
-2.986459;-3.945051;0;0;0;0;0;0;-3.544555;-3.951577;0;Shoot
-2.958029;-3.945051;0;0;0;0;0;0;-3.487576;-3.950499;0;Shoot
-2.929599;-3.945051;0;0;0;0;0;0;-3.432166;-3.949603;0;Shoot
-2.901168;-3.945051;0;0;0;0;0;0;-3.374689;-3.956231;0;Punch
-2.872738;-3.945051;0;0;0;0;0;0;-3.318782;-3.958333;0;Punch
-2.844307;-3.945051;0;0;0;0;0;0;-3.264445;-3.959409;0;Punch
-2.844307;-3.945051;0;0;0;0;0;0;-3.211677;-3.95996;0;Punch
-2.844307;-3.945051;0;0;0;0;0;0;-3.160479;-3.960242;0;Punch
-2.872738;-3.945051;0;0;0;0;0;0;-3.116079;-3.956812;0;Punch
-2.901168;-3.945051;0;0;0;0;0;0;-3.07325;-3.956378;0;Punch
-2.929599;-3.945051;0;0;0;0;0;0;-3.037908;-3.955057;0;Punch
-2.92289;-3.945051;0;0;0;0;0;0;-3.042413;-3.952477;0;Punch
-2.933711;-3.945051;0;0;0;0;0;0;-3.057351;-3.951503;0;Punch
-2.950496;-3.945051;0;0;0;0;0;0;-3.074983;-3.9532;0;Punch
-2.971739;-3.945051;0;0;0;0;0;0;-3.095149;-3.955143;0;Punch
-2.993711;-3.945051;0;0;0;0;0;0;-3.11808;-3.955064;0;Punch
-3.017553;-3.945051;0;0;0;0;0;0;-3.140888;-3.956336;0;Punch
-3.040817;-3.945051;0;0;0;0;0;0;-3.165149;-3.955675;0;Punch
-3.063361;-3.945051;0;1;0;0;0;0;-3.185723;-3.949804;0;Protect
-3.063361;-3.945051;0;1;0;0;0;0;-3.202198;-3.947888;0;Protect
-3.063361;-3.945051;0;1;0;0;0;0;-3.218674;-3.949896;0;Protect
-3.061496;-3.945051;0;1;0;0;0;0;-3.237015;-3.955829;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.251529;-3.949474;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.279166;-3.948187;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.306803;-3.950824;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.329731;-3.945614;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.352659;-3.944327;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.375587;-3.946965;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.396398;-3.945124;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.417209;-3.947208;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.43802;-3.953216;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.458831;-3.963148;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.468654;-3.949535;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.46665;-3.950047;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.463077;-3.950457;0;Protect
-3.057179;-3.945565;0;0;0;0;0;0;-3.463077;-3.950457;0;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.457975;-3.950785;0;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.452872;-3.951047;0;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.44777;-3.951257;0;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.438841;-3.949243;0;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.429911;-3.947228;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.420982;-3.945214;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.412053;-3.947123;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.403124;-3.945109;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.404296;-3.947357;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.405469;-3.949606;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.406641;-3.951438;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.407814;-3.952904;1;Punch
-3.08561;-3.945565;0;0;0;0;0;0;-3.408986;-3.954076;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.422037;-3.952095;1;Punch
-3.142471;-3.945565;0;0;0;0;0;0;-3.435088;-3.950509;1;Punch
-3.170901;-3.945565;0;0;0;0;0;0;-3.448139;-3.949109;1;Punch
-3.199332;-3.945565;0;0;0;0;0;0;-3.46119;-3.947708;1;Punch
-3.227762;-3.945565;0;0;0;0;0;0;-3.474241;-3.946307;1;Punch
-3.227762;-3.945565;0;1;0;0;0;0;-3.474241;-3.946307;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463238;-3.950824;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463238;-3.950613;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463238;-3.950445;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463238;-3.950445;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463238;-3.95031;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463238;-3.950203;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.469938;-3.946185;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.476637;-3.94609;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.483337;-3.94992;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.490036;-3.945902;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.496736;-3.945808;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.496901;-3.945438;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.497066;-3.945068;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.49723;-3.948622;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.497395;-3.948252;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.49756;-3.947882;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.498643;-3.956388;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.499727;-3.960742;0;Protect
-3.256193;-3.945565;0;0;0;0;0;0;-3.499727;-3.960742;0;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.50081;-3.962972;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.501893;-3.964114;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.502977;-3.964698;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.499649;-3.962996;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.496321;-3.962125;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.492994;-3.961679;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.489666;-3.96145;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.486339;-3.961334;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.481672;-3.954882;1;Punch
-3.256193;-3.945565;0;0;0;0;0;0;-3.477006;-3.949708;1;Punch
-3.256193;-3.945565;0;1;0;0;0;0;-3.47234;-3.948459;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.467673;-3.951133;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.463007;-3.945959;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.461331;-3.955072;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.459654;-3.95783;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.457978;-3.959242;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.456302;-3.959965;1;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.456302;-3.959965;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.454625;-3.960335;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.457314;-3.956263;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.460002;-3.953005;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.46269;-3.950399;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.465378;-3.947949;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.468066;-3.9455;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.47155;-3.946774;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.475033;-3.948048;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.478516;-3.949323;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.481999;-3.950432;0;Protect
-3.256193;-3.945565;0;0;0;0;0;0;-3.481999;-3.950432;0;Punch
-3.256193;-3.945565;0;1;0;0;0;0;-3.481999;-3.950432;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.485483;-3.951319;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.479617;-3.952939;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.473751;-3.954235;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.467885;-3.955271;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.462018;-3.9561;0;Protect
-3.256193;-3.945565;0;1;0;0;0;0;-3.462018;-3.954835;0;Protect
-3.227762;-3.945565;0;1;0;0;0;0;-3.450774;-3.95705;0;Protect
-3.199332;-3.945565;0;1;0;0;0;0;-3.439529;-3.956728;0;Protect
-3.170901;-3.945565;0;1;0;0;0;0;-3.428285;-3.956563;0;Protect
-3.142471;-3.945565;0;1;0;0;0;0;-3.41704;-3.956479;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.405796;-3.956436;0;Protect
-3.08561;-3.945565;0;1;0;0;0;0;-3.398718;-3.958802;0;Protect
-3.057179;-3.945565;0;1;0;0;0;0;-3.391639;-3.960013;0;Protect
-3.028749;-3.945565;0;1;0;0;0;0;-3.384561;-3.960633;0;Protect
-3.000319;-3.945565;0;1;0;0;0;0;-3.377483;-3.96095;0;Protect
-2.971888;-3.945565;0;1;0;0;0;0;-3.370405;-3.961113;0;Protect
-2.943458;-3.945565;0;1;0;0;0;0;-3.366969;-3.956902;0;Protect
-2.943458;-3.945565;0;0;0;0;0;0;-3.366969;-3.956902;0;Punch
-2.915027;-3.945565;0;0;0;0;0;0;-3.363533;-3.955317;1;Punch
-2.886597;-3.945565;0;0;0;0;0;0;-3.360097;-3.954048;1;Punch
-2.858166;-3.945565;0;0;0;0;0;0;-3.356662;-3.953033;1;Punch
-2.858166;-3.945565;0;0;0;0;0;0;-3.353226;-3.952221;1;Punch
-2.886597;-3.945565;0;0;0;0;0;0;-3.362396;-3.948865;1;Punch
-2.915027;-3.945565;0;0;0;0;0;0;-3.371566;-3.94551;1;Punch
-2.943458;-3.945565;0;0;0;0;0;0;-3.380737;-3.946078;1;Punch
-2.971888;-3.945565;0;0;0;0;0;0;-3.389907;-3.950571;1;Punch
-3.000319;-3.945565;0;0;0;0;0;0;-3.399077;-3.947215;1;Punch
-3.028749;-3.945565;0;0;0;0;0;0;-3.404421;-3.954021;1;Punch
-3.057179;-3.945565;0;0;0;0;0;0;-3.409765;-3.957526;1;Punch
-3.08561;-3.945565;0;0;0;0;0;0;-3.415109;-3.95777;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.420453;-3.957895;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.425797;-3.957959;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.424974;-3.954268;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.424152;-3.951316;1;Punch
-3.11404;-3.945565;1;0;0;0;0;0;-3.424152;-3.951316;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.42333;-3.948749;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.42333;-3.948749;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.422508;-3.946183;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.421685;-3.94754;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.414142;-3.942011;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.4066;-3.940406;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.399057;-3.942725;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.391514;-3.948968;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.383971;-3.959135;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.382823;-3.954196;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.381675;-3.950245;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.380527;-3.946413;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.379379;-3.946504;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.378231;-3.95052;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.378231;-3.95052;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.379268;-3.945054;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.380305;-3.943511;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.381342;-3.945894;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.38238;-3.952199;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.383417;-3.946733;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.367876;-3.949641;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.352334;-3.951994;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.336793;-3.953876;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.321252;-3.955381;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.321252;-3.954259;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.339274;-3.95704;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.357296;-3.958463;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.375317;-3.959192;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.393339;-3.959565;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.41136;-3.959757;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.419089;-3.956241;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.426817;-3.955045;0;Protect
-3.11404;-3.945565;0;0;0;0;0;0;-3.426817;-3.955045;0;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.434546;-3.954088;0;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.442275;-3.953323;0;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.442275;-3.953323;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.450003;-3.952711;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.448646;-3.957011;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.447289;-3.959212;1;Punch
-3.11404;-3.945565;0;0;0;0;0;0;-3.445933;-3.96034;1;Punch
-3.11404;-3.945565;1;0;0;0;0;0;-3.444576;-3.960917;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.443219;-3.961212;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.426407;-3.950432;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.409596;-3.943741;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.392784;-3.940974;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.375973;-3.94213;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.359161;-3.947211;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.357258;-3.951092;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.355354;-3.954197;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.353451;-3.956681;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.351548;-3.956889;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.349644;-3.957022;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.342177;-3.95053;1;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.342177;-3.95053;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.33471;-3.948152;0;Protect
-3.11404;-3.945565;1;0;0;0;0;0;-3.327243;-3.949697;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.327243;-3.949697;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.319775;-3.955167;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.319775;-3.954088;0;Protect
-3.11404;-3.945565;0;1;0;0;0;0;-3.323651;-3.947906;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.331752;-3.945648;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.335627;-3.947314;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.339502;-3.952904;0;Protect
